"clade","thrs","repeat","phylosig","stat","intercept","chromnum.1n","median.trans","rep.prop","chromnum.1n:median.trans","chromnum.1n:rep.prop","median.trans:rep.prop","chromnum.1n:median.trans:rep.prop","R2"
"Actinopterygii",0.82,"line","FALSE","p",0.104417984204127,0.079535958053991,0.0776035191371944,NA,0.090971392732265,NA,NA,NA,0.162453649232348
"Actinopterygii",0.82,"line","FALSE","beta",-5.58052796453951,0.222138807650916,6.85297049659489,NA,-0.241570308026944,NA,NA,NA,0.162453649232348
"Actinopterygii",0.82,"sine","FALSE","p",0.103221723767727,0.110834319735551,0.0907690126474144,0.109484580509399,0.108176389478109,0.124530930138261,0.112143206971069,0.125255435698491,0.337694884254159
"Actinopterygii",0.82,"sine","FALSE","beta",-20.2844693117312,0.824343164056683,23.6043252752923,2865.10676939557,-0.929622483501502,-114.182176874821,-3262.38879628472,130.54814224211,0.337694884254159
"Actinopterygii",0.82,"ltr","FALSE","p",0.0757322162918973,0.0690422615775496,0.0741230619816235,0.113632956262438,0.0766581891157141,0.105019547067678,0.120257024803902,0.111731923495932,0.211490879963903
"Actinopterygii",0.82,"ltr","FALSE","beta",-20.4778345944193,0.923375770902513,25.8604096612424,783.167145070164,-1.13402487281853,-35.7871084460939,-967.172245825142,44.4556451354591,0.211490879963903
"Actinopterygii",0.82,"dna","FALSE","p",0.129042890475344,0.184569710144602,0.295117184309859,0.0798558499484961,NA,NA,0.0775281785588595,NA,0.189688425567805
"Actinopterygii",0.82,"dna","FALSE","beta",1.51737037628613,0.00823742718784661,-1.1528606042607,-27.463002980542,NA,NA,30.8953561453867,NA,0.189688425567805
"Actinopterygii",0.82,"rc","FALSE","p",0.810400629915885,0.656627483415652,0.666343223321075,0.00556812610702028,0.694252855757659,0.0143796280045445,0.00609247835418995,0.0147656628411887,0.435641138166388
"Actinopterygii",0.82,"rc","FALSE","beta",-0.790952498196108,0.0609918322690047,1.6715971928759,-2417.15536388851,-0.0632488734269323,93.629371854809,2764.03274565585,-109.282361261606,0.435641138166388
"Sauria",0.82,"total","FALSE","p",0.0196978511536332,0.0106532748770546,0.0146076660334913,0.0343241828073179,0.0115831601685179,0.154879579630855,0.0384112860429451,0.170481649351464,0.688716399101284
"Sauria",0.82,"total","FALSE","beta",-11.8262979375663,0.353003710266423,14.6048372236227,47.2961934314842,-0.4116820463697,-1.16822786056883,-55.8980825898127,1.40179965178493,0.688716399101284
"Sauria",0.82,"line","FALSE","p",7.50466759532876e-05,0.00016303199466694,5.94475138953044e-05,9.99545587665771e-05,0.000279967007642377,0.000792780168564318,0.000142888178371539,0.00111667108227645,0.852023896536339
"Sauria",0.82,"line","FALSE","beta",-12.1576554754888,0.384726333486161,15.7772734169494,139.387617872955,-0.4776561010591,-4.00324862098933,-172.810509680044,5.10388330398027,0.852023896536339
"Sauria",0.82,"sine","FALSE","p",5.10955156810819e-07,0.0550228517265354,NA,NA,NA,NA,NA,NA,0.180313138693681
"Sauria",0.82,"sine","FALSE","beta",0.715431001736557,0.0056322826857062,NA,NA,NA,NA,NA,NA,0.180313138693681
"Sauria",0.82,"ltr","FALSE","p",0.00118977513842831,0.0185637225134163,0.0155760754685161,0.060014372343963,NA,0.154251304954062,NA,NA,0.503813866337399
"Sauria",0.82,"ltr","FALSE","beta",1.36641633817276,0.0114465128552007,-1.06932887319532,9.67694511878088,NA,-0.254869431743507,NA,NA,0.503813866337399
"Sauria",0.82,"dna","FALSE","p",0.425563701041908,0.380123471847031,0.208089628239351,0.148822736910273,0.563784203889661,0.211063648821097,0.122092919300672,0.187305626719236,0.534393864181188
"Sauria",0.82,"dna","FALSE","beta",-0.927069846271878,0.0347285597639487,2.48554894204961,341.860889571867,-0.0393768389549693,-16.3332201861488,-418.832406777634,19.5527453285162,0.534393864181188
"Sauria",0.82,"rc","FALSE","p",0.838118260351428,0.00401080025769792,0.677953090967694,0.0430613861323439,NA,0.0408859164667494,0.0464220751845616,NA,0.508206621348108
"Sauria",0.82,"rc","FALSE","beta",-0.102969500702148,0.0227968222429258,0.245868729408731,3754.73113208569,NA,-47.6338820904392,-2955.75205971185,NA,0.508206621348108
"Total",0.83,"total","TRUE","p",0.0894527329667163,0.0241321836965583,0.066568761239849,0.0294813348176551,0.0492196256031684,0.00435238728794067,0.0475173867838886,0.0116289546528995,0.324185340906361
"Total",0.83,"total","TRUE","beta",-3.77560990424193,0.162460609564408,4.95402910945927,12.1763575687709,-0.178800277226462,-0.533746757413369,-13.3440899079755,0.586827692891862,0.324185340906361
"Total",0.83,"line","TRUE","p",0.00945345999787233,0.000670831984023315,0.00240528830203578,0.000172243536277185,0.00626636216169532,6.92792216235823e-06,NA,NA,0.327505990382371
"Total",0.83,"line","TRUE","beta",-2.03578909769219,0.088594114257037,2.75106448239284,3.9402218473434,-0.0851043700912476,-0.164722972880241,NA,NA,0.327505990382371
"Total",0.83,"sine","TRUE","p",0.859405579163297,0.105540782284833,0.396995748400303,0.029303682696219,0.231868965604148,0.134944613088493,0.0383029054597783,0.175413645587173,0.297956459598845
"Total",0.83,"sine","TRUE","beta",0.0972645154403343,0.0270843767947285,0.578101511199613,39.5720303150186,-0.0260900164641693,-1.20356997966079,-46.710003889191,1.35991394999198,0.297956459598845
"Total",0.83,"ltr","TRUE","p",0.0769011298978943,0.005161182212274,0.360690005155312,0.13846539217998,NA,0.0615920855286709,0.0351348992092271,NA,0.280041717231508
"Total",0.83,"ltr","TRUE","beta",0.797892991443728,0.0133841671718574,-0.466573326739243,-19.9265196172241,NA,-0.281610908730969,32.470000451985,NA,0.280041717231508
"Total",0.83,"dna","TRUE","p",0.000482842095998425,0.0409475976115967,0.31365237823373,1.25192076108004e-06,NA,NA,1.10346379012273e-06,NA,0.275793311117857
"Total",0.83,"dna","TRUE","beta",0.834235791498549,0.00536516582486759,-0.273294680591618,-34.9075857836447,NA,NA,39.093543230588,NA,0.275793311117857
"Total",0.83,"rc","TRUE","p",0.639087520814089,0.602419638291241,0.362618981939383,0.0020420274695012,0.937004237456554,0.00399809546832427,0.00229734657178172,0.00433128375738948,0.221050220952001
"Total",0.83,"rc","TRUE","beta",0.178126776454643,0.00816485989607312,0.536519460877894,-1657.07936422281,-0.00197192760224502,57.8668292564796,1872.4540961362,-67.051788787065,0.221050220952001
"Mammalia",0.83,"total","TRUE","p",0.29899652495942,0.0288473082464964,NA,0.018365648984122,NA,0.0114194893623979,NA,NA,0.206360510605754
"Mammalia",0.83,"total","TRUE","beta",-0.596506339549297,0.050616426912768,NA,3.60359274531416,NA,-0.154777696696985,NA,NA,0.206360510605754
"Mammalia",0.83,"line","FALSE","p",0.095409888233718,0.100217654108608,0.103542683505272,0.0891096990265751,0.121903819217797,0.0922435159085382,0.115576463610102,0.12090949553468,0.246885339187588
"Mammalia",0.83,"line","FALSE","beta",-17.3602002741808,0.729809364960587,24.5076050430908,70.4521439702378,-0.996723062347934,-2.84956134662083,-94.3471180900616,3.80649640650848,0.246885339187588
"Mammalia",0.83,"sine","FALSE","p",0.18252022915581,0.106725007131835,0.392579227502851,0.0232907661776718,0.120233811151745,NA,0.0298656689078437,NA,0.444530844747454
"Mammalia",0.83,"sine","FALSE","beta",1.44237555813902,-0.0532318287886573,-1.17774497450081,22.601085297403,0.0664218865349022,NA,-26.1983031711283,NA,0.444530844747454
"Mammalia",0.83,"ltr","TRUE","p",0.0295247054786581,0.00315947483336843,0.0031692414420171,NA,0.00189824118841147,NA,NA,NA,0.267019657201508
"Mammalia",0.83,"ltr","TRUE","beta",-2.09010001641371,0.131118215184824,4.01981959219161,NA,-0.196681005533153,NA,NA,NA,0.267019657201508
"Mammalia",0.83,"dna","FALSE","p",0.168037187301988,0.0149239161034046,0.0399523606020274,0.00462598751321397,0.00676713538398097,0.00147487137896047,0.0750472329890294,NA,0.441991918995274
"Mammalia",0.83,"dna","FALSE","beta",-2.91113729163505,0.242587197181875,6.63349611693599,-127.418677546509,-0.414153514362528,2.09264757593174,105.800959905406,NA,0.441991918995274
"Mammalia",0.83,"rc","FALSE","p",0.017536884617265,0.0114501132571343,0.00927526555562745,4.23813115987815e-05,0.00865597803863579,0.000200107504750662,NA,NA,0.497139170466737
"Mammalia",0.83,"rc","FALSE","beta",-11.9135785571701,0.530662323153801,24.5696663828507,-21176.5922806895,-1.03187009380157,776.137724061227,NA,NA,0.497139170466737
"Actinopterygii",0.83,"total","FALSE","p",0.0448127674809679,0.014807258192059,0.0374042177876066,0.00939213788141703,0.0178233251918108,0.133234688706794,0.0269899532683697,NA,0.418155816027706
"Actinopterygii",0.83,"total","FALSE","beta",-12.0542409967995,0.626312683074815,15.7810852237226,-15.777895141391,-0.77250966489268,0.1121846097748,15.3846476824026,NA,0.418155816027706
"Actinopterygii",0.83,"line","FALSE","p",0.104417984204127,0.079535958053991,0.0776035191371944,NA,0.090971392732265,NA,NA,NA,0.162453649232348
"Actinopterygii",0.83,"line","FALSE","beta",-5.58052796453951,0.222138807650916,6.85297049659489,NA,-0.241570308026944,NA,NA,NA,0.162453649232348
"Actinopterygii",0.83,"sine","FALSE","p",0.103221723767727,0.110834319735551,0.0907690126474144,0.109484580509399,0.108176389478109,0.124530930138261,0.112143206971069,0.125255435698491,0.337694884254159
"Actinopterygii",0.83,"sine","FALSE","beta",-20.2844693117312,0.824343164056683,23.6043252752923,2865.10676939557,-0.929622483501502,-114.182176874821,-3262.38879628472,130.54814224211,0.337694884254159
"Actinopterygii",0.83,"ltr","FALSE","p",0.0757322162918973,0.0690422615775496,0.0741230619816235,0.113632956262438,0.0766581891157141,0.105019547067678,0.120257024803902,0.111731923495932,0.211490879963903
"Actinopterygii",0.83,"ltr","FALSE","beta",-20.4778345944193,0.923375770902513,25.8604096612424,783.167145070164,-1.13402487281853,-35.7871084460939,-967.172245825142,44.4556451354591,0.211490879963903
"Actinopterygii",0.83,"dna","FALSE","p",0.129042890475344,0.184569710144602,0.295117184309859,0.0798558499484961,NA,NA,0.0775281785588595,NA,0.189688425567805
"Actinopterygii",0.83,"dna","FALSE","beta",1.51737037628613,0.00823742718784661,-1.1528606042607,-27.463002980542,NA,NA,30.8953561453867,NA,0.189688425567805
"Actinopterygii",0.83,"rc","FALSE","p",0.810400629915885,0.656627483415652,0.666343223321075,0.00556812610702028,0.694252855757659,0.0143796280045445,0.00609247835418995,0.0147656628411887,0.435641138166388
"Actinopterygii",0.83,"rc","FALSE","beta",-0.790952498196108,0.0609918322690047,1.6715971928759,-2417.15536388851,-0.0632488734269323,93.629371854809,2764.03274565585,-109.282361261606,0.435641138166388
"Sauria",0.83,"total","FALSE","p",0.0254206541990008,0.0149529950562631,0.019293356456549,0.0458850345444979,0.0162649400098482,0.191893811627872,0.0509779150055643,0.208559927104549,0.687561713248311
"Sauria",0.83,"total","FALSE","beta",-11.8127281505211,0.35174401841304,14.5863556943126,46.9638972081382,-0.410058415132278,-1.14822675506959,-55.4875937057415,1.3771555652657,0.687561713248311
"Sauria",0.83,"line","FALSE","p",0.00013688952902043,0.00032935043441752,0.000109552546274133,0.0002377132298956,0.000542902982860008,0.00229703732550356,0.000327397574991647,0.00298607171035447,0.862532871768215
"Sauria",0.83,"line","FALSE","beta",-11.8755200925528,0.371523023797682,15.4213850879278,133.785007175748,-0.4606942603208,-3.72019887534563,-165.773938784853,4.74661044483989,0.862532871768215
"Sauria",0.83,"sine","FALSE","p",1.08661450877673e-06,0.0650391683477949,NA,NA,NA,NA,NA,NA,0.176625762113365
"Sauria",0.83,"sine","FALSE","beta",0.715556374931603,0.00562606662340416,NA,NA,NA,NA,NA,NA,0.176625762113365
"Sauria",0.83,"ltr","FALSE","p",0.000881427586908376,0.0323225740576521,0.00864170939584412,0.0636292153981588,NA,0.206357208626668,NA,NA,0.548208433604459
"Sauria",0.83,"ltr","FALSE","beta",1.57773740023036,0.0103452242482036,-1.30856535621198,9.42439060039921,NA,-0.223788399060107,NA,NA,0.548208433604459
"Sauria",0.83,"dna","FALSE","p",0.4474253474507,0.403522760727029,0.229573245961631,0.181021983533466,0.585438949202262,0.246469352042135,0.152626082880754,0.222558256163459,0.532517465779227
"Sauria",0.83,"dna","FALSE","beta",-0.92238843624486,0.0345223649212257,2.47638270105486,347.860178592036,-0.0389204664285757,-16.6751909766352,-425.715232074451,19.9440411032121,0.532517465779227
"Sauria",0.83,"rc","FALSE","p",0.844930844090317,0.00569345366652235,0.692259868280153,0.0516084794267345,NA,0.0492503450536305,0.0553253337675828,NA,0.506579894262154
"Sauria",0.83,"rc","FALSE","beta",-0.102462740874444,0.0228188432815026,0.244107292492629,3758.5457784297,NA,-47.6912425329316,-2958.48964504282,NA,0.506579894262154
"Total",0.84,"total","TRUE","p",0.115882530515563,0.0281306477097444,0.0917920014052516,0.0382506320861786,0.0576400990890745,0.00485019864210792,0.0634146111433006,0.0130636586039346,0.329430447623849
"Total",0.84,"total","TRUE","beta",-3.49215634116284,0.159111856264646,4.55356290032943,11.5675165540165,-0.173564833794522,-0.530572718757778,-12.4861250225308,0.580527153045392,0.329430447623849
"Total",0.84,"line","TRUE","p",0.00559414046592267,0.000427362367227836,0.00155605660923743,6.68825654790355e-05,0.00456698508562826,3.09385488120711e-06,NA,NA,0.333788450530832
"Total",0.84,"line","TRUE","beta",-2.1923279205554,0.092854683260293,2.88399871767023,4.22427712251514,-0.0888538089073162,-0.172328702505341,NA,NA,0.333788450530832
"Total",0.84,"sine","TRUE","p",0.62482378440988,0.181840363280493,0.596028868476462,0.034751862669398,0.351654178961778,0.12531220458632,0.0433558009103952,0.161116408566378,0.303597414119973
"Total",0.84,"sine","TRUE","beta",0.269901371075189,0.0225268382984341,0.363363475323028,38.0743749379544,-0.0204736417605597,-1.23032903594636,-45.2799590340358,1.40325836556523,0.303597414119973
"Total",0.84,"ltr","TRUE","p",0.0591900400136566,0.00689830220050445,0.266701425342538,0.0896129113308767,NA,0.0806147445839679,0.0196717426123671,NA,0.282548271126118
"Total",0.84,"ltr","TRUE","beta",0.880546790608975,0.01330517487859,-0.58720055964661,-23.2690990007847,NA,-0.267117728390251,36.6786976209292,NA,0.282548271126118
"Total",0.84,"dna","TRUE","p",0.000389515358613797,0.0446514940864458,0.238670364500802,2.4766975207871e-06,NA,NA,1.91707961084163e-06,NA,0.274638534410015
"Total",0.84,"dna","TRUE","beta",0.861509957324467,0.00529344102027968,-0.327113483163806,-33.9834537261603,NA,NA,38.2838016873138,NA,0.274638534410015
"Total",0.84,"rc","TRUE","p",0.572730471986047,0.683741902115855,0.421707214298985,0.00200080982245688,0.984019310657607,0.00366365256865403,0.0022153291408949,0.00393791183704087,0.220369612468831
"Total",0.84,"rc","TRUE","beta",0.215053161598333,0.00639921405883091,0.473720318555265,-1657.23222669678,0.000499268220162476,58.3646740296059,1875.68999066619,-67.6966590749944,0.220369612468831
"Mammalia",0.84,"total","TRUE","p",0.276385063111621,0.0257515897528547,NA,0.0165470023501446,NA,0.0102839989667591,NA,NA,0.212074353583157
"Mammalia",0.84,"total","TRUE","beta",-0.620808796675808,0.0513351310178426,NA,3.64019380027602,NA,-0.156083701283443,NA,NA,0.212074353583157
"Mammalia",0.84,"line","FALSE","p",0.0790155592461494,0.083109950179135,0.0866258486003933,0.0755845635899195,0.101636050068436,0.0797527498429485,0.0995349914010302,0.104646805233546,0.260657110433528
"Mammalia",0.84,"line","FALSE","beta",-18.1357952861415,0.763047373512107,25.5763648447697,72.9756042611292,-1.0460237928465,-2.93734355071485,-97.8315161187175,3.94490963556786,0.260657110433528
"Mammalia",0.84,"sine","FALSE","p",0.165216597271335,0.0988464160493452,0.360864998522905,0.0354331983559277,0.11144572578693,NA,0.0425128440034532,NA,0.430046888911237
"Mammalia",0.84,"sine","FALSE","beta",1.53380979779659,-0.0553943293752454,-1.28221746785382,21.4851718667541,0.069187630098039,NA,-24.9991224255697,NA,0.430046888911237
"Mammalia",0.84,"ltr","TRUE","p",0.02064281460994,0.0030418081925411,0.00218417109108042,NA,0.00192981663163066,NA,NA,NA,0.274556413747618
"Mammalia",0.84,"ltr","TRUE","beta",-2.22447510897614,0.130592803315255,4.17476573724715,NA,-0.194763126054207,NA,NA,NA,0.274556413747618
"Mammalia",0.84,"dna","FALSE","p",0.125171135262648,0.0104009163613183,0.0280660588821313,0.0036052742512956,0.00466836421017388,0.00124774795117814,0.0635941346030187,NA,0.449509962906257
"Mammalia",0.84,"dna","FALSE","beta",-3.23832543273449,0.25541565834713,7.09811515540301,-130.402930334561,-0.432818465245919,2.11161148786298,109.503801265418,NA,0.449509962906257
"Mammalia",0.84,"rc","FALSE","p",0.0185798608495053,0.0122959384477248,0.00992565369842468,4.90190911890801e-05,0.0093061583952295,0.000211944744954869,NA,NA,0.489640276714401
"Mammalia",0.84,"rc","FALSE","beta",-11.8516543373049,0.527425298273622,24.4450644378655,-21101.094281011,-1.02615044165965,777.136261618102,NA,NA,0.489640276714401
"Actinopterygii",0.84,"total","FALSE","p",0.0919536193693664,0.0123761446982351,0.0680340738571518,0.00713588774334883,0.0136982203046379,NA,0.00625544855510014,NA,0.444822756409152
"Actinopterygii",0.84,"total","FALSE","beta",-6.18911361682734,0.384478547142772,7.75938924459056,-15.3595151743072,-0.440866954257342,NA,18.0443828769268,NA,0.444822756409152
"Actinopterygii",0.84,"line","FALSE","p",0.0624808919632074,0.038524888941348,0.0454352621624893,0.0922042265970639,0.0436618747153875,NA,NA,NA,0.281704948982374
"Actinopterygii",0.84,"line","FALSE","beta",-5.96503985137383,0.245534052053443,7.24193231856367,1.3019600491666,-0.270248033962577,NA,NA,NA,0.281704948982374
"Actinopterygii",0.84,"sine","FALSE","p",3.89754099689012e-14,NA,NA,0.00125742886526567,NA,NA,NA,NA,0.281148287289917
"Actinopterygii",0.84,"sine","FALSE","beta",0.574014879678241,NA,NA,22.5145786519874,NA,NA,NA,NA,0.281148287289917
"Actinopterygii",0.84,"ltr","FALSE","p",0.000693634228567087,0.0723178012983566,NA,NA,NA,NA,NA,NA,0.0974223794828788
"Actinopterygii",0.84,"ltr","FALSE","beta",0.473760281802876,0.00897623190209897,NA,NA,NA,NA,NA,NA,0.0974223794828788
"Actinopterygii",0.84,"dna","FALSE","p",0.396078600697727,0.11424132025669,0.301049517881666,0.177967685539839,0.133735043489879,NA,0.158693766984154,NA,0.289666494281474
"Actinopterygii",0.84,"dna","FALSE","beta",-2.21779986406156,0.142531772885079,3.09703290451238,-20.1494378745443,-0.156283355559004,NA,23.4664824885094,NA,0.289666494281474
"Actinopterygii",0.84,"rc","FALSE","p",0.706541115315736,0.560907846121753,0.580387091633675,0.0082928668867406,0.606754260196767,0.0200762369113126,0.00890047505943205,0.0203555865730161,0.446334567733292
"Actinopterygii",0.84,"rc","FALSE","beta",-1.2114810606374,0.0778899579617353,2.09059235715086,-2247.51778954344,-0.0807796361689584,86.7623179888333,2573.41581346581,-101.42366117058,0.446334567733292
"Sauria",0.84,"total","FALSE","p",0.0323933827070697,0.0204084827270028,0.0251289278868849,0.057846733405368,0.0222278543969699,0.225854141481878,0.0640698257928702,0.244398871036245,0.684294444184928
"Sauria",0.84,"total","FALSE","beta",-11.83522913322,0.35073482261814,14.6071893920801,46.7412947482629,-0.408570773200636,-1.12840313620311,-55.1817371501315,1.35145212298125,0.684294444184928
"Sauria",0.84,"line","FALSE","p",0.000280760893621342,0.000641961996213182,0.000229667544867591,0.000452836409770639,0.00101419072413148,0.00363645756480144,0.000608230007925371,0.0046338376928798,0.861018742145119
"Sauria",0.84,"line","FALSE","beta",-11.9086819799993,0.372893930673037,15.4641837087934,134.085860568061,-0.462526419063876,-3.73277047293226,-166.173105479287,4.76389343412694,0.861018742145119
"Sauria",0.84,"sine","FALSE","p",2.15017368873482e-06,0.0798744846412506,NA,NA,NA,NA,NA,NA,0.169505768168114
"Sauria",0.84,"sine","FALSE","beta",0.717267997711421,0.00552961247085294,NA,NA,NA,NA,NA,NA,0.169505768168114
"Sauria",0.84,"ltr","FALSE","p",0.135276617977005,0.148905031881907,0.361670466528421,0.245982821369898,0.195777760483201,NA,0.214383337551255,NA,0.579407976256811
"Sauria",0.84,"ltr","FALSE","beta",1.33956074217806,0.0547040241783499,-0.970577179442968,-54.0658219381699,-0.0576077851990724,NA,69.7087410707402,NA,0.579407976256811
"Sauria",0.84,"dna","FALSE","p",0.511823601900755,0.487503619383391,0.278701060258459,0.168780196028696,0.677666929665231,0.226266919923073,0.143650422760458,0.205285096649741,0.542750562301592
"Sauria",0.84,"dna","FALSE","beta",-0.824494404122287,0.0298960459446577,2.30946088006198,376.881732896671,-0.0309350203587138,-18.3411705285375,-458.252912924808,21.817182129807,0.542750562301592
"Sauria",0.84,"rc","FALSE","p",0.849321087210189,0.00808643981409153,0.69805427615395,0.0606826782376314,NA,0.0584437933930172,0.0646212648838617,NA,0.506076957127101
"Sauria",0.84,"rc","FALSE","beta",-0.103279546419611,0.0226970883820373,0.248372462114549,3761.37698126144,NA,-47.647576225054,-2962.67492402426,NA,0.506076957127101
"Total",0.85,"total","TRUE","p",0.115882530515563,0.0281306477097444,0.0917920014052516,0.0382506320861786,0.0576400990890745,0.00485019864210792,0.0634146111433006,0.0130636586039346,0.329430447623849
"Total",0.85,"total","TRUE","beta",-3.49215634116284,0.159111856264646,4.55356290032943,11.5675165540165,-0.173564833794522,-0.530572718757778,-12.4861250225308,0.580527153045392,0.329430447623849
"Total",0.85,"line","TRUE","p",0.00559414046592267,0.000427362367227836,0.00155605660923743,6.68825654790355e-05,0.00456698508562826,3.09385488120711e-06,NA,NA,0.333788450530832
"Total",0.85,"line","TRUE","beta",-2.1923279205554,0.092854683260293,2.88399871767023,4.22427712251514,-0.0888538089073162,-0.172328702505341,NA,NA,0.333788450530832
"Total",0.85,"sine","TRUE","p",0.62482378440988,0.181840363280493,0.596028868476462,0.034751862669398,0.351654178961778,0.12531220458632,0.0433558009103952,0.161116408566378,0.303597414119973
"Total",0.85,"sine","TRUE","beta",0.269901371075189,0.0225268382984341,0.363363475323028,38.0743749379544,-0.0204736417605597,-1.23032903594636,-45.2799590340358,1.40325836556523,0.303597414119973
"Total",0.85,"ltr","TRUE","p",0.0591900400136566,0.00689830220050445,0.266701425342538,0.0896129113308767,NA,0.0806147445839679,0.0196717426123671,NA,0.282548271126118
"Total",0.85,"ltr","TRUE","beta",0.880546790608975,0.01330517487859,-0.58720055964661,-23.2690990007847,NA,-0.267117728390251,36.6786976209292,NA,0.282548271126118
"Total",0.85,"dna","TRUE","p",0.000389515358613797,0.0446514940864458,0.238670364500802,2.4766975207871e-06,NA,NA,1.91707961084163e-06,NA,0.274638534410015
"Total",0.85,"dna","TRUE","beta",0.861509957324467,0.00529344102027968,-0.327113483163806,-33.9834537261603,NA,NA,38.2838016873138,NA,0.274638534410015
"Total",0.85,"rc","TRUE","p",0.572730471986047,0.683741902115855,0.421707214298985,0.00200080982245688,0.984019310657607,0.00366365256865403,0.0022153291408949,0.00393791183704087,0.220369612468831
"Total",0.85,"rc","TRUE","beta",0.215053161598333,0.00639921405883091,0.473720318555265,-1657.23222669678,0.000499268220162476,58.3646740296059,1875.68999066619,-67.6966590749944,0.220369612468831
"Mammalia",0.85,"total","TRUE","p",0.276385063111621,0.0257515897528547,NA,0.0165470023501446,NA,0.0102839989667591,NA,NA,0.212074353583157
"Mammalia",0.85,"total","TRUE","beta",-0.620808796675808,0.0513351310178426,NA,3.64019380027602,NA,-0.156083701283443,NA,NA,0.212074353583157
"Mammalia",0.85,"line","FALSE","p",0.0790155592461494,0.083109950179135,0.0866258486003933,0.0755845635899195,0.101636050068436,0.0797527498429485,0.0995349914010302,0.104646805233546,0.260657110433528
"Mammalia",0.85,"line","FALSE","beta",-18.1357952861415,0.763047373512107,25.5763648447697,72.9756042611292,-1.0460237928465,-2.93734355071485,-97.8315161187175,3.94490963556786,0.260657110433528
"Mammalia",0.85,"sine","FALSE","p",0.165216597271335,0.0988464160493452,0.360864998522905,0.0354331983559277,0.11144572578693,NA,0.0425128440034532,NA,0.430046888911237
"Mammalia",0.85,"sine","FALSE","beta",1.53380979779659,-0.0553943293752454,-1.28221746785382,21.4851718667541,0.069187630098039,NA,-24.9991224255697,NA,0.430046888911237
"Mammalia",0.85,"ltr","TRUE","p",0.02064281460994,0.0030418081925411,0.00218417109108042,NA,0.00192981663163066,NA,NA,NA,0.274556413747618
"Mammalia",0.85,"ltr","TRUE","beta",-2.22447510897614,0.130592803315255,4.17476573724715,NA,-0.194763126054207,NA,NA,NA,0.274556413747618
"Mammalia",0.85,"dna","FALSE","p",0.125171135262648,0.0104009163613183,0.0280660588821313,0.0036052742512956,0.00466836421017388,0.00124774795117814,0.0635941346030187,NA,0.449509962906257
"Mammalia",0.85,"dna","FALSE","beta",-3.23832543273449,0.25541565834713,7.09811515540301,-130.402930334561,-0.432818465245919,2.11161148786298,109.503801265418,NA,0.449509962906257
"Mammalia",0.85,"rc","FALSE","p",0.0185798608495053,0.0122959384477248,0.00992565369842468,4.90190911890801e-05,0.0093061583952295,0.000211944744954869,NA,NA,0.489640276714401
"Mammalia",0.85,"rc","FALSE","beta",-11.8516543373049,0.527425298273622,24.4450644378655,-21101.094281011,-1.02615044165965,777.136261618102,NA,NA,0.489640276714401
"Actinopterygii",0.85,"total","FALSE","p",0.0919536193693664,0.0123761446982351,0.0680340738571518,0.00713588774334883,0.0136982203046379,NA,0.00625544855510014,NA,0.444822756409152
"Actinopterygii",0.85,"total","FALSE","beta",-6.18911361682734,0.384478547142772,7.75938924459056,-15.3595151743072,-0.440866954257342,NA,18.0443828769268,NA,0.444822756409152
"Actinopterygii",0.85,"line","FALSE","p",0.0624808919632074,0.038524888941348,0.0454352621624893,0.0922042265970639,0.0436618747153875,NA,NA,NA,0.281704948982374
"Actinopterygii",0.85,"line","FALSE","beta",-5.96503985137383,0.245534052053443,7.24193231856367,1.3019600491666,-0.270248033962577,NA,NA,NA,0.281704948982374
"Actinopterygii",0.85,"sine","FALSE","p",3.89754099689012e-14,NA,NA,0.00125742886526567,NA,NA,NA,NA,0.281148287289917
"Actinopterygii",0.85,"sine","FALSE","beta",0.574014879678241,NA,NA,22.5145786519874,NA,NA,NA,NA,0.281148287289917
"Actinopterygii",0.85,"ltr","FALSE","p",0.000693634228567087,0.0723178012983566,NA,NA,NA,NA,NA,NA,0.0974223794828788
"Actinopterygii",0.85,"ltr","FALSE","beta",0.473760281802876,0.00897623190209897,NA,NA,NA,NA,NA,NA,0.0974223794828788
"Actinopterygii",0.85,"dna","FALSE","p",0.396078600697727,0.11424132025669,0.301049517881666,0.177967685539839,0.133735043489879,NA,0.158693766984154,NA,0.289666494281474
"Actinopterygii",0.85,"dna","FALSE","beta",-2.21779986406156,0.142531772885079,3.09703290451238,-20.1494378745443,-0.156283355559004,NA,23.4664824885094,NA,0.289666494281474
"Actinopterygii",0.85,"rc","FALSE","p",0.706541115315736,0.560907846121753,0.580387091633675,0.0082928668867406,0.606754260196767,0.0200762369113126,0.00890047505943205,0.0203555865730161,0.446334567733292
"Actinopterygii",0.85,"rc","FALSE","beta",-1.2114810606374,0.0778899579617353,2.09059235715086,-2247.51778954344,-0.0807796361689584,86.7623179888333,2573.41581346581,-101.42366117058,0.446334567733292
"Sauria",0.85,"total","FALSE","p",0.0323933827070697,0.0204084827270028,0.0251289278868849,0.057846733405368,0.0222278543969699,0.225854141481878,0.0640698257928702,0.244398871036245,0.684294444184928
"Sauria",0.85,"total","FALSE","beta",-11.83522913322,0.35073482261814,14.6071893920801,46.7412947482629,-0.408570773200636,-1.12840313620311,-55.1817371501315,1.35145212298125,0.684294444184928
"Sauria",0.85,"line","FALSE","p",0.000280760893621342,0.000641961996213182,0.000229667544867591,0.000452836409770639,0.00101419072413148,0.00363645756480144,0.000608230007925371,0.0046338376928798,0.861018742145119
